DATE,STEENBRAS No.1,THEEWATERS-KLOOF,NEWLANDS,WYNBERG,CONSTANTIA NEK,STEENBRAS,WEMMERSHOEK,STEENBRAS No.2,STEENBRAS No.3,Day,Month,Year
05-Aug-20,0.2,0.8,1,1.5,1,0.5,0,0.5,1,5,8,2020
06-Aug-20,0,0,1,0,0,1.5,0,0,0,6,8,2020
07-Aug-20,0,0,0,0,0,2.5,0,0,0,7,8,2020
08-Aug-20,27.3,5.6,29.5,32.5,13,1,0,28,27.4,8,8,2020
09-Aug-20,13.8,14.8,50,30,20,1,0,26.4,25.7,9,8,2020
10-Aug-20,10.5,1,29,12.2,18,1,0,11.7,11.2,10,8,2020
11-Aug-20,0.8,1.6,5.5,6,1.5,1,0,2.1,1.5,11,8,2020
12-Aug-20,7,1.4,29,17.1,18,1,0,12,10.9,12,8,2020
13-Aug-20,0,0,0,0,0,1,0,0,0,13,8,2020
14-Aug-20,21.5,6.7,32,19.7,18,1,0,42.6,26.9,14,8,2020
15-Aug-20,13,10.5,8,8,5.5,1,0,32,35.1,15,8,2020
16-Aug-20,0.5,0,1.5,2,2,1,0,4.7,4.2,16,8,2020
17-Aug-20,9,10,33,27,20,1,0,23.3,20,17,8,2020
18-Aug-20,0,3.4,0,0,0,1,0,0,0,18,8,2020
19-Aug-20,3,0,0,0,0,1.5,0,3.7,3,19,8,2020
20-Aug-20,6.4,0,3,0,5,2,0,10.4,8,20,8,2020
21-Aug-20,0,0,0,0,0,2,0,0,0,21,8,2020
22-Aug-20,0,0,0,0,0,1,0,0,0,22,8,2020
23-Aug-20,0.1,1,0,0,0,1.5,0,0,0,23,8,2020
24-Aug-20,0,0,0,0,0,2,0,0,0,24,8,2020
25-Aug-20,0.5,7.3,11.5,7.5,12,1,0,9.5,14,25,8,2020
26-Aug-20,0,0,0,0,0,4,0,0,0,26,8,2020
27-Aug-20,5.5,2.3,2.5,2,4,1,0,7.3,3,27,8,2020
28-Aug-20,19.2,16.4,30,2,29,1,0,87.7,36,28,8,2020
29-Aug-20,7.5,15.2,6,5,5,1,0,13.2,10,29,8,2020
30-Aug-20,0,0,0,0,0,3,0,0,0,30,8,2020
31-Aug-20,0.8,0,15,4,6,1,0,10.2,8.5,31,8,2020
01-Sep-20,5.5,7.7,5,5,4,1,0,11,7.5,1,9,2020
02-Sep-20,5,3,65,38,22,1,0,21,10.5,2,9,2020
03-Sep-20,0,0,0,0,0,2,0,0,0,3,9,2020
04-Sep-20,0.2,0,3,0,10,1.5,0,0.6,0.5,4,9,2020
05-Sep-20,0.5,3,4,54,2,0.5,0,2.9,2,5,9,2020
06-Sep-20,0,0,0,0,0,2,0,0,0,6,9,2020
07-Sep-20,0,0,0,0,0,1.5,0,0,0,7,9,2020
08-Sep-20,0,0,0,0,0,3,0,0,0,8,9,2020
09-Sep-20,0,7.6,0,0,0,1.5,0,0,0,9,9,2020
10-Sep-20,0,8.2,0,0,0,5.5,0,0,0,10,9,2020
11-Sep-20,0,4,0,0,0,2,0,0,0,11,9,2020
12-Sep-20,8,0,14.5,10,7,1,0,14.2,6.5,12,9,2020
13-Sep-20,6,4.7,15,24,9,1,0,18.5,15.5,13,9,2020
14-Sep-20,2.5,0.2,15,2,3,1,0,3.2,1.5,14,9,2020
15-Sep-20,0,0,0,0,0,3,0,0,0,15,9,2020
16-Sep-20,6.5,0,19.5,5.5,13,1,0,5.6,10.5,16,9,2020
17-Sep-20,0,0,0,0,0,2,0,0,0,17,9,2020
18-Sep-20,0.4,0,0,0,0,0.5,0,0.6,0.7,18,9,2020
19-Sep-20,0,0,0,0,0,2.5,0,0,0,19,9,2020
20-Sep-20,1.8,0.2,16,5.2,10,1,0,7.9,4.5,20,9,2020
21-Sep-20,0,0,0,0,0,3,0,0,0,21,9,2020
22-Sep-20,0,0,0,0,0,3.5,0,0,0,22,9,2020
23-Sep-20,0,0,0,0,0,3,0,0,0,23,9,2020
24-Sep-20,0,0,0,0,0,3.5,0,0,0,24,9,2020
25-Sep-20,23.4,10.7,25.3,27,23,1,0,42,26,25,9,2020
26-Sep-20,1.6,1.5,5.5,3.5,6,1,0,2.9,2.5,26,9,2020
27-Sep-20,0,0,0,0,0,3,0,0,0,27,9,2020
28-Sep-20,5,0,2,1.6,4,1,0,1.2,0.8,28,9,2020
29-Sep-20,0,0,0,0,0,3.5,0,0,0,29,9,2020
30-Sep-20,25,14.3,7,4,5,1,0,27.2,19,30,9,2020
01-Oct-20,1.6,19.6,0,1,0,1,0,4.5,0.7,1,10,2020
02-Oct-20,4,0,0,0,0,1,0,10.2,2,2,10,2020
03-Oct-20,0,0,0,0,0,3,0,0,0,3,10,2020
04-Oct-20,0,0,0,0,0,2,0,0,0,4,10,2020
05-Oct-20,0,0,0,0,0,4,0,0,0,5,10,2020
06-Oct-20,0,0,0,0,0,4,0,0,0,6,10,2020
07-Oct-20,0,0,0,0,0,3,0,0,0,7,10,2020
08-Oct-20,3.5,4.8,2,0,1.3,2.7,0,6.5,4,8,10,2020
09-Oct-20,3.8,7.2,2,3,1.2,1.4,0,6,3,9,10,2020
10-Oct-20,0,0,0,0,0,3.5,0,0,0,10,10,2020
11-Oct-20,0,0,0,0,0,5,0,0,0,11,10,2020
12-Oct-20,5,0,2,5,1,1,0,7,5,12,10,2020
13-Oct-20,0,0,0,0,0,6.5,0,0,0,13,10,2020
14-Oct-20,0,0,0,0,0,3.5,0,0,0,14,10,2020
15-Oct-20,0,0,0,0,0,6,0,0,0,15,10,2020
16-Oct-20,0,0,0,0,0,5,0,0,0,16,10,2020
17-Oct-20,0,0,0,0,0,1.5,0,0,0,17,10,2020
18-Oct-20,0,0,0,0,0,5,0,0,0,18,10,2020
19-Oct-20,5,0,5,1.5,4,1,0,7.2,6.5,19,10,2020
20-Oct-20,0,0,0,0,0,4,0,0,0,20,10,2020
21-Oct-20,0,0,0,0,0,5,0,0,0,21,10,2020
22-Oct-20,0,0,0,0,0,6,0,0,0,22,10,2020
23-Oct-20,0,0,0,0,0,4,0,0,0,23,10,2020
24-Oct-20,0,0,0,0,0,2.5,0,0,0,24,10,2020
25-Oct-20,0,5.6,0,0,0,4.5,0,0,0,25,10,2020
26-Oct-20,0,0,0,0,0,2.5,0,0,0,26,10,2020
27-Oct-20,0,0,0,0,0,5.5,0,0,0,27,10,2020
28-Oct-20,12,2,19,12,16,1,0,20,20,28,10,2020
29-Oct-20,0,0,0,0,0,3,0,0,0,29,10,2020
30-Oct-20,0,0,0,0,0,5.5,0,0,0,30,10,2020
31-Oct-20,0,0,0,0,0,7.5,0,0,0,31,10,2020
01-Nov-20,0,0,0,0,0,6,0,0,0,1,11,2020
02-Nov-20,0,0,0,0,0,7,0,0,0,2,11,2020
03-Nov-20,0,0,0,0,0,5.5,0,0,0,3,11,2020
04-Nov-20,0,0,0,0,0,6.5,0,0,0,4,11,2020
05-Nov-20,2,0,5,0.6,10,3,0,7,2,5,11,2020
06-Nov-20,14,10.8,40,29.3,27,1,0,46,32,6,11,2020
07-Nov-20,17,2,48,18,25,1,0,46.2,30,7,11,2020
08-Nov-20,5.1,3.6,9,8.5,12,1,0,16.7,12.5,8,11,2020
09-Nov-20,0,0,0,0,0,4.5,0,0,0,9,11,2020
10-Nov-20,0,0,0,0,0,6.5,0,0,0,10,11,2020
11-Nov-20,0,0,0,0,0,7.5,0,0,0,11,11,2020
12-Nov-20,0,0,0,0,0,3.5,0,0,0,12,11,2020
13-Nov-20,0,0,0,0,0,7.5,0,0,0,13,11,2020
14-Nov-20,0,0,0,0,0,4,0,0,0,14,11,2020
15-Nov-20,0,0,0,0,0,6,0,0,0,15,11,2020
16-Nov-20,0,0,0,0,0,6,0,0,0,16,11,2020
17-Nov-20,0,18.5,0,0,0,7,0,0,0,17,11,2020
18-Nov-20,0.1,0.8,0,0,0,3.1,0,1.9,0.7,18,11,2020
19-Nov-20,0,0,0,0,0,9,0,0,0,19,11,2020
20-Nov-20,0,0,0,0,0,5.5,0,0,0,20,11,2020
21-Nov-20,2.6,0,0,0,1,4.3,0,3.7,2.9,21,11,2020
22-Nov-20,0,0,0,0,0,1,0,0,0,22,11,2020
23-Nov-20,0.9,0,3,1.5,0,1,0,2.7,1,23,11,2020
24-Nov-20,6.4,0,18,8.1,9,1,0,18.5,7.9,24,11,2020
25-Nov-20,0.1,0,0,0,0,4,0,0.3,0.1,25,11,2020
26-Nov-20,0,0,0,0,0,6,0,0,0,26,11,2020
27-Nov-20,0,0,0,0,0,5.5,0,0,0,27,11,2020
28-Nov-20,0,0,0,0,0,8.5,0,0,0,28,11,2020
29-Nov-20,0,0,0,0,0,7,0,0,0,29,11,2020
30-Nov-20,0,0,0,0,0.5,3,0,0,0,30,11,2020
01-Dec-20,0.6,0,0,0,0,10,0,0.5,0.2,1,12,2020
02-Dec-20,0,0,0,0,0,6,0,0,0,2,12,2020
03-Dec-20,0,1.2,0,0,0,5.5,0,0,0,3,12,2020
04-Dec-20,0,0,0,0,0,10,0,0,0,4,12,2020
05-Dec-20,0,0,0,0,0,7.5,0,0,0,5,12,2020
06-Dec-20,0,1.2,0,0,0,6,0,0,0,6,12,2020
07-Dec-20,0,0.8,10.6,5,1.8,3.5,0,0,0,7,12,2020
08-Dec-20,12.2,2,0,1.5,2,1,0,14.3,15.5,8,12,2020
09-Dec-20,0,0,0,0,0,4,0,0,0,9,12,2020
10-Dec-20,0,0,0,0,0,6,0,0,0,10,12,2020
11-Dec-20,9,0,2,2.5,6,1,0,18.3,15.4,11,12,2020
12-Dec-20,0,0,0.2,0,6,2,0,0,0,12,12,2020
13-Dec-20,0,0,0,0,1,5.5,0,0,0,13,12,2020
14-Dec-20,0,0,0,0,0,4.5,0,0,0,14,12,2020
15-Dec-20,0,0,0,0,0,6,0,0,0,15,12,2020
16-Dec-20,0,0,0,0,0,8,0,0,0,16,12,2020
17-Dec-20,0,0,0,0,0,7.5,0,0,0,17,12,2020
18-Dec-20,0,0,0,0,0,8.5,0,0,0,18,12,2020
19-Dec-20,0,0,0,0,0,6,0,0,0,19,12,2020
20-Dec-20,0,0,0,0,0,11,0,0,0,20,12,2020
21-Dec-20,0,3.8,0,0,0,8.5,0,0,0,21,12,2020
22-Dec-20,0,0,0,0,0,6.5,0,0,0,22,12,2020
23-Dec-20,20,0,0,0.1,3,1,0,19.5,18.9,23,12,2020
24-Dec-20,0,0,0,0,0,5,0,0,0,24,12,2020
25-Dec-20,0,0,0,0,0,5,0,0,0,25,12,2020
26-Dec-20,2,0,0.2,0.2,2,4,0,7.5,3.5,26,12,2020
27-Dec-20,0,0,0.2,0,0,7,0,0,0,27,12,2020
28-Dec-20,0,0,0,0,0,5.5,0,0,0,28,12,2020
29-Dec-20,0,0,0,0,0,7,0,0,0,29,12,2020
30-Dec-20,0,0,0,0,0,6.5,0,0,0,30,12,2020
31-Dec-20,1.4,0,0,0,0,4.4,0,2.3,0.9,31,12,2020
01-Jan-21,0,0,0,0,0,10,0,0,0,1,1,2021
02-Jan-21,0,0,0,0,0,9,0,0,0,2,1,2021
03-Jan-21,0,0,0,0,0,7.5,0,0,0,3,1,2021
04-Jan-21,0,0,0,0,0,6.5,0,0,0,4,1,2021
05-Jan-21,0,1,0,0,0,5,0,0,0,5,1,2021
06-Jan-21,0,0,0,0,0,8,0,0,0,6,1,2021
07-Jan-21,0,0,0,0,0,7,0,0,0,7,1,2021
08-Jan-21,0,0,0,0,0,10,0,0,0,8,1,2021
09-Jan-21,0,6,0.2,0,0,5,0,0,0,9,1,2021
10-Jan-21,0,0,0,0,0,10,0,0,0,10,1,2021
11-Jan-21,0,0,0,0,0,5,0,0,0,11,1,2021
12-Jan-21,0,0,0,0,0,10,11666,0,0,12,1,2021
13-Jan-21,0,0,0,0,0,10,0,0,0,13,1,2021
14-Jan-21,0,0,0.3,0,0,8,0,0,0,14,1,2021
15-Jan-21,3,2.5,15.2,5.8,8,1,0,8.6,8,15,1,2021
16-Jan-21,0,0,0,0,0,5,0,0,0,16,1,2021
17-Jan-21,0,0,0,0,0,8,0,0,0,17,1,2021
18-Jan-21,0,0,0,0,0,6,0,0,0,18,1,2021
19-Jan-21,0,0,0,0,0,9,0,0,0,19,1,2021
20-Jan-21,0,0,0,0,0,10,0,0,0,20,1,2021
21-Jan-21,0,0,0,0,0,7,0,0,0,21,1,2021
22-Jan-21,0,0,0,0,0,6,0,0,0,22,1,2021
23-Jan-21,3.2,0,0,0.4,0.2,2,0,5.8,1.5,23,1,2021
24-Jan-21,0,0,0,0,0,9,0,0,0,24,1,2021
25-Jan-21,0,0,0,0,0,7.5,0,0,0,25,1,2021
26-Jan-21,0,0,0,0,0,6.5,0,0,0,26,1,2021
27-Jan-21,0,1.4,0,0,0,8,0,0,0,27,1,2021
28-Jan-21,0,0,0,0,0,7,0,0,0,28,1,2021
29-Jan-21,0,0,0,0,0,5,0,0,0,29,1,2021
30-Jan-21,0,0,0,0,0,5,0,0,0,30,1,2021
31-Jan-21,6.5,6.8,5.5,0,0,1,0,8.5,7,31,1,2021
01-Feb-21,0,0,0,0,0,10,0,0,0,1,2,2021
02-Feb-21,0,0,0,0,0,5,0,0,0,2,2,2021
03-Feb-21,0,0,0,0,0,5,0,0,0,3,2,2021
04-Feb-21,0,0,0,0,0,12.5,0,0,0,4,2,2021
05-Feb-21,0,0,0,0,0,7.5,0,0,0,5,2,2021
06-Feb-21,0,0,0.2,0,0,5.5,0,0,0,6,2,2021
07-Feb-21,0,0,0,0,0,7.5,0,0,0,7,2,2021
08-Feb-21,0,0,0,0,0,6,0,0,0,8,2,2021
09-Feb-21,0,0,0,0,0,9,0,0,0,9,2,2021
10-Feb-21,0,0,0,0,0,9,0,0,0,10,2,2021
11-Feb-21,0,0,0,0,0,1,0,0,0,11,2,2021
12-Feb-21,0,0,0,0,0,7,0,0,0,12,2,2021
13-Feb-21,0,0,2,0,3,4,0,0,0,13,2,2021
14-Feb-21,3,0,6.5,4.5,7,1,0,5,4,14,2,2021
15-Feb-21,0,0,0,0,0,4,0,0,0,15,2,2021
16-Feb-21,0,0,0,0,0,9.5,0,0,0,16,2,2021
17-Feb-21,0,0,0,0,0,4,0,0,0,17,2,2021
18-Feb-21,0,0,0,0,0,5.5,0,0,0,18,2,2021
19-Feb-21,0,0,0,0,0,5,0,0,0,19,2,2021
20-Feb-21,7,0,3,0,0,1,0,11.5,5,20,2,2021
21-Feb-21,0,0,0.2,0,0,5.5,0,0,0,21,2,2021
22-Feb-21,0,0,0,0,0,5,0,0,0,22,2,2021
23-Feb-21,0,0,0,0,0,5,0,0,0,23,2,2021
24-Feb-21,0,0,0,0,0,10,0,0,0,24,2,2021
25-Feb-21,0,0,0,0,0,4.5,0,0,0,25,2,2021
26-Feb-21,0,0,0,0,0,8,0,0,0,26,2,2021
27-Feb-21,0,0,0,0,0,6.5,0,0,0,27,2,2021
28-Feb-21,0,0,0,0,0,8.5,0,0,0,28,2,2021
01-Mar-21,0,0,0,0,0,3,0,0,0,1,3,2021
02-Mar-21,0,0,0,0,0,4.5,0,0,0,2,3,2021
03-Mar-21,0,0,0,0,0,4.5,0,0,0,3,3,2021
04-Mar-21,0,0,0,0,0,5.5,0,0,0,4,3,2021
05-Mar-21,0,0,0,0,0,6,0,0,0,5,3,2021
06-Mar-21,4,0,0,0,0,1,0,2.6,0,6,3,2021
07-Mar-21,0,0,5.5,1,3.5,1.5,0,0,0,7,3,2021
08-Mar-21,0,0,0,0,0,5,0,0,0,8,3,2021
09-Mar-21,12.5,0.6,43,30,3,1,0,33.5,17,9,3,2021
10-Mar-21,10,2.5,51,18,20,1,0,36,19,10,3,2021
11-Mar-21,0,0,0,0,0,2,0,0,0,11,3,2021
12-Mar-21,0,0,0,0,0,2,0,0,0,12,3,2021
13-Mar-21,1.5,0,2.5,0,2.5,1,0,6.3,1.6,13,3,2021
14-Mar-21,3.6,0.6,16.5,13.5,15,1,0,13,5.7,14,3,2021
15-Mar-21,0.5,7.2,6,5.5,5,0.5,0,3.8,1,15,3,2021
16-Mar-21,0,0,0,0,0,4.5,0,0,0,16,3,2021
17-Mar-21,0,0,0,0,0,4,0,0,0,17,3,2021
18-Mar-21,0,1.4,4,4,1,3,0,0,0,18,3,2021
19-Mar-21,0,0,0,0,0,6,0,0,0,19,3,2021
20-Mar-21,0,0,0,0,0,3,0,0,0,20,3,2021
21-Mar-21,0,0,0,0,0,7,0,0,0,21,3,2021
22-Mar-21,0,0,0,0,0,6,0,0,0,22,3,2021
23-Mar-21,0,0,0,0,0,6,0,0,0,23,3,2021
24-Mar-21,0,0,0,0,0,6,0,0,0,24,3,2021
25-Mar-21,0,0,0,0,0,3,0,0,0,25,3,2021
26-Mar-21,7.7,0,3,0,3,1,0,20,15,26,3,2021
27-Mar-21,0,0,0,0,0,3.5,0,0,0,27,3,2021
28-Mar-21,0,0,0,0,0,4,0,0,0,28,3,2021
29-Mar-21,0,0,0,0,0,2.5,0,0,0,29,3,2021
30-Mar-21,0,0,0,0,0,3.5,0,0,0,30,3,2021
31-Mar-21,4,0,5.5,0,3,1,0,16,7.5,31,3,2021
01-Apr-21,0,0,0,0,0,4,0,0,0,1,4,2021
02-Apr-21,0,0,0,0,0,5,0,0,0,2,4,2021
03-Apr-21,0,0,0,0,0,5,0,0,0,3,4,2021
04-Apr-21,0,1.2,0,0,0,4.5,0,0,0,4,4,2021
05-Apr-21,0,8.6,0,0,0,4,0,0,0,5,4,2021
06-Apr-21,0,0,0,0,0,3,0,0,0,6,4,2021
07-Apr-21,0,0,0,0,0,4,0,0,0,7,4,2021
08-Apr-21,0,0,0,0,0,4,0,0,0,8,4,2021
09-Apr-21,0,0,0,0,0,3,0,0,0,9,4,2021
10-Apr-21,0,0,0,0,0,3,0,0,0,10,4,2021
11-Apr-21,0,0,0,0,0,5,0,0,0,11,4,2021
12-Apr-21,0,0,0,0,0,4,0,0,0,12,4,2021
13-Apr-21,0,0,0,0,0,4.5,0,0,0,13,4,2021
14-Apr-21,0,0,0,0,0,3.5,0,0,0,14,4,2021
15-Apr-21,0,0,0,0,0,5,0,0,0,15,4,2021
16-Apr-21,0,0,0,0,0,5,0,0,0,16,4,2021
17-Apr-21,0,0,0,0,0,3.5,0,0,0,17,4,2021
18-Apr-21,0,0,0,0,0,2.5,0,0,0,18,4,2021
19-Apr-21,0,1.7,0,0,0,6.5,0,0,0,19,4,2021
20-Apr-21,0,0,0,0,0,3.5,0,0,0,20,4,2021
21-Apr-21,0,0,0,0,0,4.5,0,0,0,21,4,2021
22-Apr-21,0,0,0,0,0,3,0,0,0,22,4,2021
23-Apr-21,0,0,0,0,0,3.5,0,0,0,23,4,2021
24-Apr-21,0,0,0,0,0,2.5,0,0,0,24,4,2021
25-Apr-21,0,0,0,0,0,2.5,0,0,0,25,4,2021
26-Apr-21,2,2.1,11,0,0,1,0,2.7,1.5,26,4,2021
27-Apr-21,0,1.8,0,0,0,1,0,0,0,27,4,2021
28-Apr-21,0,0,0,0,0,2,0,3,0.8,28,4,2021
29-Apr-21,0,1,0,2.6,0,1,0,2.8,1,29,4,2021
30-Apr-21,0,0,0,0,0,2,0,0,0,30,4,2021
01-May-21,0,0,0,0,0,3.5,0,0,0,1,5,2021
02-May-21,0,0,0,0,0,3.5,0,0,0,2,5,2021
03-May-21,0,0,0,0,0,2,0,0,0,3,5,2021
04-May-21,0,0,0,0,0,3,0,0,0,4,5,2021
05-May-21,33.5,61.2,7.5,0,6,1,0,84.7,43.5,5,5,2021
06-May-21,11.5,28,2,1.5,2,1,0,21,11.5,6,5,2021
07-May-21,5,10.6,4,0,3,1,0,11.7,5,7,5,2021
08-May-21,0,0.2,0,0,0,1,0,0,0,8,5,2021
09-May-21,0,0,0,0,0,1,0,0,0,9,5,2021
10-May-21,0,0,0,0,0,1.5,0,0,0,10,5,2021
11-May-21,0,0,0,0,0,2,0,0,0,11,5,2021
12-May-21,0,0,0,0,0,1,0,0,0,12,5,2021
13-May-21,0,0,0,0,0,2,0,0,0,13,5,2021
14-May-21,6.3,11,10,6.3,5,1,0,14.5,6,14,5,2021
15-May-21,12.5,11.8,37.4,20.9,20,1,0,33,27.5,15,5,2021
16-May-21,0.5,0,0,0,0,1.5,0,0.2,0.3,16,5,2021
17-May-21,0,0,0,0,0,2,0,0,0,17,5,2021
18-May-21,0,0,0,0,0,2,0,0,0,18,5,2021
19-May-21,35,10,42.7,22.7,28,1,0,37.6,27.5,19,5,2021
20-May-21,22,34.2,63.1,20.6,34,1,0,36.1,31.5,20,5,2021
21-May-21,0.5,0.4,0,0.6,0.8,1,0,1.2,0.7,21,5,2021
22-May-21,0,0,0,0,0,2,0,0,0,22,5,2021
23-May-21,0,0,0,0,0,4,0,0,0,23,5,2021
24-May-21,0,0,0,0,0,1,0,0,0,24,5,2021
25-May-21,0,0,0,0,0,1.5,0,0,0,25,5,2021
26-May-21,0,0,0,0,0,1.5,0,0,0,26,5,2021
27-May-21,4,1.6,48.5,19,25,1,0,4.5,3.7,27,5,2021
28-May-21,3.1,0,18.5,40,3,1,0,9.5,3,28,5,2021
29-May-21,5.5,2.4,3.5,0,0,1,0,9,8,29,5,2021
30-May-21,3.7,0.6,3,7.5,0,1,0,2.5,3.6,30,5,2021
31-May-21,6,0.4,7.5,4,5,1,0,6,7.5,31,5,2021
01-Jun-21,0,0,0,0,0,1,0,0,0,1,6,2021
02-Jun-21,0,1.2,0,0,0,2,0,0,0,2,6,2021
03-Jun-21,0,0,0,0,0,1.5,0,0,0,3,6,2021
04-Jun-21,0,0,0,0,0,3.5,0,0,0,4,6,2021
05-Jun-21,0,0,0,0,0,3,0,0,0,5,6,2021
06-Jun-21,0,0,0,0,0,4,0,0,0,6,6,2021
07-Jun-21,0,0,0,0,0,3.5,0,0,0,7,6,2021
08-Jun-21,0,0.8,0,0,0,1.5,0,0,0,8,6,2021
09-Jun-21,0,0,0,0,0,1,0,0,0,9,6,2021
10-Jun-21,0,0,0,0,0,1,0,0,0,10,6,2021
11-Jun-21,0,0,0,0,0,2,0,0,0,11,6,2021
12-Jun-21,0,0,0,0,0,1,0,0,0,12,6,2021
13-Jun-21,0,0,0,0,0,1,0,0,0,13,6,2021
14-Jun-21,0,0,0,0,0,1,0,0,0,14,6,2021
15-Jun-21,0.8,0,0,0,0,2,0,0.1,0.3,15,6,2021
16-Jun-21,0,0,3,0.7,3,1,0,0,0,16,6,2021
17-Jun-21,2.5,0,6.5,0,0,1,0,12,5.5,17,6,2021
18-Jun-21,0,0,0,0,0,1.5,0,0,0,18,6,2021
19-Jun-21,0,0,0,0,0,1.5,0,0,0,19,6,2021
20-Jun-21,0,0,0,0,0,4.5,0,0,0,20,6,2021
21-Jun-21,0.6,0,16,4,2,0.8,0,3.7,0.5,21,6,2021
22-Jun-21,15,2.7,46.5,29,16,1,0,41.9,18,22,6,2021
23-Jun-21,2,2.1,3,0,0,1,0,3.4,1.6,23,6,2021
24-Jun-21,0,0,0,0,0,1.5,0,0,0,24,6,2021
25-Jun-21,24.1,9,30,26,1,1,0,39.5,28,25,6,2021
26-Jun-21,0.7,0,4,0,2,1.7,0,1.6,0.3,26,6,2021
27-Jun-21,22.8,3.7,32,24.5,30,1,0,27.2,24,27,6,2021
28-Jun-21,13.5,28.9,29.5,32,2.4,1,0,78.3,39,28,6,2021
29-Jun-21,25,29,42,42,32,1,0,85,38.5,29,6,2021
30-Jun-21,17.5,30.5,73.5,58,41,1,0,43.5,28,30,6,2021
01-Jul-21,0.5,10,6.5,2,0,1,0,3,0.6,1,7,2021
02-Jul-21,1.2,0,18,7.5,3.5,1,0,2,0.5,2,7,2021
03-Jul-21,8.5,0,42,31.5,23,1,0,28.3,15,3,7,2021
04-Jul-21,1.5,16,2,1.4,1.5,1,0,2.5,1.5,4,7,2021
05-Jul-21,0,0,0,0,0,2,0,0,0,5,7,2021
06-Jul-21,0,0,0,0,0,1.5,0,0,0,6,7,2021
07-Jul-21,0,0,0,0,0,1.5,0,0,0,7,7,2021
08-Jul-21,20,20.4,40,37,29,1,0,44,33,8,7,2021
09-Jul-21,0,0,0,0,0,3,0,0,0,9,7,2021
10-Jul-21,0,0,0,0,0,1.5,0,0,0,10,7,2021
11-Jul-21,3,0,0,0,0,1,0,25,15,11,7,2021
12-Jul-21,40,29,45,44.1,40,1.6,0,39,49.3,12,7,2021
13-Jul-21,2,2.1,5.5,1.4,3,4.2,0,2,2.3,13,7,2021
14-Jul-21,0,0,0,0,0,0.5,0,0,0,14,7,2021
15-Jul-21,0,0,0,0,0,1,0,0,0,15,7,2021
16-Jul-21,0,0,0,0,0,1.5,0,0,0,16,7,2021
17-Jul-21,0,0,0,0,0,1,0,0,0,17,7,2021
18-Jul-21,0,0,0,0,0,2,0,0,0,18,7,2021
19-Jul-21,1.5,5.1,2.5,2,1.5,1,0,3.2,2,19,7,2021
20-Jul-21,5,8.6,9.5,5.5,4,1,0,8.2,7,20,7,2021
21-Jul-21,11,14,18.5,21,16,1,0,23.6,16,21,7,2021
22-Jul-21,0.5,1.4,0,0,0,1,0,1.5,0.9,22,7,2021
23-Jul-21,0,0,0,0,0,2.5,0,0,0,23,7,2021
24-Jul-21,0,0,0,0,0,1,0,0,0,24,7,2021
25-Jul-21,0,0,0,0,0,3,0,0,0,25,7,2021
26-Jul-21,0,0,0,0,0,3,0,0,0,26,7,2021
27-Jul-21,16.5,0,21,15,15,1,0,21.6,20.7,27,7,2021
28-Jul-21,0.1,0,15,7.5,5,1,0,0,0,28,7,2021
29-Jul-21,5.5,0,30,7.5,19,1,0,11.4,9,29,7,2021
30-Jul-21,0,0,0,0,0,1,0,0,0,30,7,2021
31-Jul-21,0,0,0,0,0,1.5,0,0,0,31,7,2021
01-Aug-21,0,0,0,0,0,1,0,0,0,1,8,2021
02-Aug-21,0,0,0,0,0,2,0,0,0,2,8,2021
03-Aug-21,0,0,0,0,0,1,0,0,0,3,8,2021
04-Aug-21,0,0,0,0,0,0.5,0,0,0,4,8,2021
05-Aug-21,0,0,0,0,0,1,0,0,0,5,8,2021
06-Aug-21,0,0,0,0,0,1,0,0,0,6,8,2021
07-Aug-21,0,0,0,0,0,1.5,0,0,0,7,8,2021
08-Aug-21,19,16,25.5,26.2,18,1,0,26,20,8,8,2021
09-Aug-21,0.9,0,0,0,1,1,0,1,1.3,9,8,2021
10-Aug-21,0,0,0,0,0,2,0,0,0,10,8,2021
11-Aug-21,15,11.3,20,14.1,20,1,0,16.8,14.5,11,8,2021
12-Aug-21,0,2.4,0,0.9,0,7,0,0,0,12,8,2021
13-Aug-21,0,0,0,0,0,1,0,0,0,13,8,2021
14-Aug-21,0,0,0,0,0,2,0,0,0,14,8,2021
15-Aug-21,0,0,0,0,0,1,0,0,0,15,8,2021
16-Aug-21,0,0,0,0,0,3,0,0,0,16,8,2021
17-Aug-21,7.3,5.7,13.5,7,5,1,0,9.7,7.5,17,8,2021
18-Aug-21,2.3,12,37,12.5,11,1,0,3.5,3,18,8,2021
19-Aug-21,0,1,0,0,0,1,0,0,0,19,8,2021
20-Aug-21,0,0,0,0,0,1.5,0,0,0,20,8,2021
21-Aug-21,0,0,0,0,0,2.5,0,0,0,21,8,2021
22-Aug-21,0,0,0,0,0,2,0,0,0,22,8,2021
23-Aug-21,0,0,2,0,2.5,1,0,0,0,23,8,2021
24-Aug-21,0,0,5,0,1,1,0,0,0,24,8,2021
25-Aug-21,0,0,0.5,0,0.5,2,0,0,0,25,8,2021
26-Aug-21,51,29,45.2,56,39.5,1,0,107,64.5,26,8,2021
27-Aug-21,17.5,12,22,8,6,1,0,24.3,23,27,8,2021
28-Aug-21,0.5,3,0,0,0,1,0,2.5,1.1,28,8,2021
29-Aug-21,0,0,0,0,0,2,0,0,0,29,8,2021
30-Aug-21,19,0,60,30,34,1,0,25.2,24,30,8,2021
